STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT22
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2015,4.7,,,0,0,0,,84,68,,340,360,13,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2015,3.13,,,0,0,0,,83,65,,240,250,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2015,4.47,,,0,0,0,,81,69,,60,80,16.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2015,7.38,,,1.12,0,0,,71,58,,60,80,16.1,23.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2015,5.37,,,0.29,0,0,,73,62,,60,90,18.1,25.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2015,4.92,,,0,0,0,,76,63,,250,250,12.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2015,4.92,,,0.04,0,0,,82,68,,170,170,14.1,25.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2015,4.25,,,0.39,0,0,,82,69,,260,270,14.1,31.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2015,1.12,,,0,0,0,,80,69,,40,50,8.1,12.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2015,2.91,,,0,0,0,,82,66,,60,20,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2015,3.36,,,0,0,0,,75,69,,100,50,8.9,14.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2015,1.57,,,0,0,0,,83,68,,180,170,6.9,12.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2015,2.91,,,0,0,0,,83,72,,160,160,12.1,18.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2015,4.92,,,0.12,0,0,,88,75,,240,250,13,23,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2015,3.13,,,0,0,0,,88,77,,280,270,13,21.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2015,4.7,,,0.3,0,0,,79,68,,70,170,12.1,18.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2015,4.7,,,0,0,0,,84,72,,20,300,12.1,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2015,2.46,,,0,0,0,,88,69,,40,50,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2015,2.01,,,0,0,0,,89,72,,240,250,6.9,12.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2015,2.68,,,0,0,0,,88,73,,160,180,10.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2015,2.68,,,0.42,0,0,,82,73,,160,180,8.1,16.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2015,4.47,,,0.12,0,0,,81,72,,10,10,13,21.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2015,5.59,,,0,0,0,,80,64,,50,60,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2015,3.8,,,0,0,0,,81,67,,180,190,12.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2015,4.47,,,0.32,0,0,,85,71,,260,240,10.1,19,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2015,3.13,,,0,0,0,,93,78,,260,260,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2015,4.47,,,0,0,0,,94,82,,270,290,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2015,2.46,,,0,0,0,,89,74,,290,260,10.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2015,5.82,,,0,0,0,,85,69,,290,290,14.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2015,3.8,,,0,0,0,,86,68,,280,280,13,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2015,2.01,,,0,0,0,,87,70,,40,360,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2015,3.13,,,0,0,0,,88,69,,160,170,10.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2015,4.47,,,0,0,0,,90,74,,180,220,12.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2015,2.91,,,0.36,0,0,,86,71,,10,30,19.9,21.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2015,2.68,,,0,0,0,,95,75,,60,170,8.9,12.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2015,3.8,,,0,0,0,,96,78,,250,260,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2015,4.25,,,1.95,0,0,,87,76,,220,260,12.1,21.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2015,3.36,,,0,0,0,,89,72,,290,250,12.1,18.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2015,4.47,,,0,0,0,,89,75,,290,270,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2015,2.01,,,0,0,0,,89,71,,260,250,12.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2015,4.92,,,0,0,0,,90,75,,250,250,12.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2015,5.37,,,0.43,0,0,,89,69,,290,290,23,36.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2015,2.91,,,0,0,0,,87,72,,300,270,12.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2015,2.46,,,0,0,0,,83,67,,290,280,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2015,5.37,,,0,0,0,,84,69,,130,50,13,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2015,3.8,,,0,0,0,,82,68,,60,70,12.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2015,3.8,,,0,0,0,,85,68,,80,160,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2015,4.47,,,0,0,0,,84,70,,160,160,13,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2015,4.25,,,1.17,0,0,,81,71,,250,160,12.1,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2015,4.7,,,0,0,0,,85,71,,280,300,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2015,3.13,,,0,0,0,,83,67,,330,290,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2015,2.91,,,0,0,0,,88,67,,250,180,8.9,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2015,3.36,,,0,0,0,,92,73,,250,180,8.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2015,1.57,,,0,0,0,,93,76,,140,120,8.9,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2015,3.36,,,0,0,0,,95,78,,260,240,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2015,4.03,,,0.29,0,0,,90,73,,250,240,14.1,25.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2015,4.03,,,0,0,0,,87,77,,140,180,12.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2015,5.59,,,0.01,0,0,,86,77,,170,170,16.1,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2015,4.25,,,0.32,0,0,,87,71,,340,240,12.1,16.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2015,4.47,,,0,0,0,,86,69,,60,50,10.1,16.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2015,4.03,,,0,0,0,,85,70,,120,120,10.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2015,2.46,,,0,0,0,,87,73,,200,200,8.9,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2015,3.8,,,0,0,0,,90,73,,290,250,10.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2015,3.8,,,0,0,0,,85,67,,250,240,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2015,3.13,,,0,0,0,,82,67,,290,300,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2015,2.46,,,0,0,0,,82,63,,290,30,8.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2015,2.01,,,0,0,0,,87,67,,230,240,12.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2015,4.03,,,0.13,0,0,,90,72,,240,230,12.1,19.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2015,4.47,,,0,0,0,,91,76,,250,250,13,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2015,2.24,,,0,0,0,,90,76,,60,180,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2015,1.79,,,0,0,0,,91,74,,180,150,8.9,15,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2015,2.01,,,0,0,0,,93,74,,50,40,10.1,14.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2015,6.93,,,0,0,0,,85,72,,60,50,17,25.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2015,4.03,,,0,0,0,,83,67,,60,60,14.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2015,1.34,,,0,0,0,,87,65,,150,180,8.9,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2015,4.25,,,0,0,0,,92,70,,250,270,10.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2015,4.92,,,0,0,0,,97,76,,240,250,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2015,3.8,,,0,0,0,,90,76,,180,180,13,25.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2015,6.26,,,1.58,0,0,,79,70,,60,30,12.1,18.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2015,5.14,,,0,0,0,,81,66,,60,20,14.1,19,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2015,4.25,,,0.29,0,0,,79,69,,160,160,14.1,21.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2015,6.26,,,0.04,0,0,,80,62,,280,270,15,25.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2015,6.49,,,0,0,0,,77,59,,290,290,14.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2015,2.24,,,0,0,0,,84,62,,260,270,8.1,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2015,1.34,,,0,0,0,,88,66,,260,260,6.9,11,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2015,2.24,,,0,0,0,,89,68,,250,180,12.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2015,2.01,,,0,0,0,,87,68,,160,170,8.9,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2015,2.68,,,0,0,0,,83,68,,230,240,12.1,19.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2015,7.83,,,0,0,0,,79,64,,50,40,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2015,7.61,,,0,0,0,,73,59,,60,50,17,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/2015,6.93,,,0,0,0,,71,62,,60,60,14.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/2015,2.91,,,0,0,0,,80,59,,60,60,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/2015,4.25,,,0,0,0,,82,60,,60,60,13,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/2015,6.26,,,0,0,0,,76,63,,60,50,13,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/2015,6.04,,,0,0,0,,72,61,,60,60,18.1,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/2015,4.92,,,0,0,0,,71,56,,50,60,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/2015,3.36,,,0,0,0,,78,65,,180,170,8.9,15,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/2015,2.68,,,0.11,0,0,,83,72,,170,150,10.1,18.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/2015,8.28,,,1.26,0,0,,79,59,,10,20,16.1,27.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/2015,8.72,,,0.09,0,0,,64,56,,30,40,16.1,23.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/2015,12.53,,,1.08,0,0,,57,48,,60,60,23,32,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/2015,11.41,,,0.35,0,0,,55,49,,60,50,21,31.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/2015,10.74,,,0,0,0,,63,53,,60,80,21,29.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/2015,6.26,,,0,0,0,,67,52,,60,50,15,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/2015,1.57,,,0,0,0,,73,52,,70,60,8.9,12.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/2015,2.91,,,0,0,0,,73,58,,300,290,8.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/2015,3.36,,,0,0,0,,72,59,,150,160,8.9,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/2015,4.03,,,0.89,0,0,,78,61,,290,270,17,28,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/2015,2.46,,,0,0,0,,65,50,,300,310,12.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/2015,3.8,,,0,0,0,,69,53,,260,250,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2015,3.8,,,0,0,0,,77,56,,160,160,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2015,3.58,,,0.01,0,0,,72,61,,250,260,10.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2015,3.8,,,0,0,0,,69,57,,290,290,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2015,4.03,,,0,0,0,,64,51,,260,250,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2015,5.37,,,0,0,0,,64,53,,300,290,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2015,5.82,,,0,0,0,,56,42,,310,270,13,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2015,4.92,,,0,0,0,,50,38,,300,300,16.1,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2015,3.8,,,0,0,0,,53,35,,250,250,14.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2015,6.04,,,0,0,0,,70,48,,250,250,14.1,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2015,2.24,,,0,0,0,,76,57,,250,240,12.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2015,4.7,,,0,0,0,,75,58,,260,260,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2015,6.71,,,0,0,0,,65,45,,60,290,14.1,21.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2015,4.03,,,0,0,0,,57,40,,70,60,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2015,4.92,,,0.05,0,0,,68,48,,360,20,13,21.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2015,3.8,,,0,0,0,,58,46,,60,30,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2015,4.47,,,0,0,0,,59,45,,120,60,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2015,6.71,,,1.4,0,0,,69,53,,100,190,14.1,28,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2015,6.49,,,0.04,0,0,,73,57,,280,280,17,30,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2015,5.82,,,0,0,0,,61,48,,320,310,13,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2015,2.91,,,0,0,0,,56,42,,10,40,10.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2015,4.92,,,0,0,0,,65,54,,240,240,16.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2015,2.01,,,0,0,0,,63,54,,290,240,8.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2015,2.46,,,0,0,0,,72,48,,240,250,8.1,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2015,2.46,,,0,0,0,,70,56,,150,170,8.9,14.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2015,2.01,,,0.01,0,0,,71,56,,240,250,8.9,16.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2015,4.7,,,0,0,0,,74,66,,240,240,14.1,25.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2015,4.47,,,0,0,0,,72,53,,310,310,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2015,3.58,,,0,0,0,,56,46,,310,310,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2015,2.01,,,0,0,0,,59,43,,270,270,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2015,9.84,,,0.26,0,0,,57,51,,70,60,23,34,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2015,4.92,,,0.43,0,0,,58,49,,60,70,13,18.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2015,5.59,,,0.01,0,0,,61,51,,290,280,17,28,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2015,10.74,,,0,0,0,,58,46,,290,280,19.9,36.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2015,7.83,,,0,0,0,,49,42,,310,320,21,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2015,4.7,,,0,0,0,,58,39,,240,250,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2015,4.03,,,0,0,0,,67,51,,50,50,14.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2015,6.26,,,0,0,0,,52,40,,60,50,17,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2015,5.14,,,0,0,0,,58,46,,140,150,13,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2015,5.59,,,1.25,0,0,,64,57,,160,160,17,30,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2015,5.82,,,0,0,0,,64,46,,290,320,15,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2015,6.49,,,0,0,0,,53,42,,60,30,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2015,6.26,,,0.03,0,0,,55,42,,360,20,13,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2015,5.82,,,0,0,0,,44,33,,310,300,13,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2015,3.8,,,0,0,0,,46,32,,260,250,12.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2015,2.68,,,0,0,0,,50,36,,70,60,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2015,2.91,,,0,0,0,,60,41,,180,160,8.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2015,3.8,,,0,0,0,,64,51,,240,99,8.9,18.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2015,,,,0.02,0,0,,64,45,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2015,,,,0,0,0,,49,38,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2015,5.59,,,0,0,0,,47,33,,60,240,13,19,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2015,6.71,,,0.33,0,0,,51,44,,110,110,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2015,2.91,,,0.14,0,0,,57,46,,270,260,8.9,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2015,8.5,,,0,0,0,,55,44,,290,300,16.1,27.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2015,4.25,,,0,0,0,,51,42,,280,310,12.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2015,2.24,,,0,0,0,,51,40,,260,250,8.9,12.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2015,3.36,,,0,0,0,,53,39,,260,260,12.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2015,3.8,,,0,0,0,,54,42,,350,270,10.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2015,4.47,,,0,0,0,,49,41,,20,40,13,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2015,4.25,,,0,0,0,,55,40,,170,190,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2015,4.25,,,0,0,0,,60,51,,260,270,12.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2015,4.7,,,0,0,0,,61,50,,250,250,13,19.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2015,2.01,,,0,0,0,,66,55,,190,250,8.9,16.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2015,3.36,,,0,0,0,,67,55,,130,140,12.1,18.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2015,4.7,,,0.33,0,0,,67,53,,160,180,13,19,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2015,10.51,,,0.09,0,0,,68,53,,290,310,21,34,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2015,5.37,,,0.04,0,0,,53,46,,360,350,14.1,21.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2015,4.92,,,1.21,0,0,,59,50,,170,170,12.1,18.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2015,6.71,,,0,0,0,,57,38,,310,320,17,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2015,9.4,,,0,0,0,,40,35,,290,280,19.9,30,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2015,6.04,,,0,0,0,,43,34,,310,320,17,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2015,7.16,,,0,0,0,,56,39,,250,240,17,29.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2015,4.92,,,0.19,0,0,,62,53,,180,260,14.1,19.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2015,3.58,,,1.55,0,0,,64,52,,180,170,10.1,17,1,,,,,1,,,,,,,
